"","gap","yr","eco","plot","obs"
"8524",63.52,3,1,1171,249
"8525",66.6,3,1,1174,20
"8526",75.84,3,1,1174,20
"8527",77.22,3,1,1174,20
"8528",75.26,3,1,1179,136
"8529",62.1,3,1,1179,136
"8530",58.98,3,1,1179,136
"8531",84.26,3,1,1181,249
"8532",89.76,3,1,1181,249
"8533",85.78,3,1,1181,249
"8534",74.36,3,1,1269,20
"8535",75.58,3,1,1269,20
"8536",77.62,3,1,1269,20
"8537",94.56,3,1,1400,249
"8538",92.18,3,1,1400,249
"8539",92.66,3,1,1400,249
"8540",90.02,3,1,1264,249
"8541",76.84,3,1,1264,249
"8542",87.38,3,1,1264,249
"8543",85.9,3,1,1285,136
"8544",80.68,3,1,1285,136
"8545",73.02,3,1,1285,136
"8546",57.96,3,1,1337,249
"8547",48.22,3,1,1337,249
"8548",65.48,3,1,1337,249
"8549",67.36,3,1,1340,20
"8550",45.44,3,1,1340,20
"8551",52.3,3,1,1340,20
"8552",58.96,3,1,1342,136
"8553",61.3,3,1,1342,136
"8554",46.1,3,1,1342,136
"8555",82.2,3,1,1391,249
"8556",81.2,3,1,1391,249
"8557",82.84,3,1,1391,249
"8558",98.46,3,1,1393,20
"8559",96.2,3,1,1393,20
"8560",93.3,3,1,1393,20
"8561",84.48,3,1,1395,136
"8562",70.92,3,1,1395,136
"8563",81.04,3,1,1395,136
"8564",76.38,3,1,1422,136
"8565",80.38,3,1,1422,136
"8566",66.28,3,1,1422,136
"8567",68.8,5,1,1792,80
"8568",65.08,5,1,1792,80
"8569",72.68,5,1,1792,80
"8570",72.22,5,1,1806,138
"8571",80.52,5,1,1806,138
"8572",79.82,5,1,1806,138
"8573",63.38,5,1,1812,240
"8574",54.4,5,1,1812,240
"8575",63.66,5,1,1812,240
"8576",64.56,5,1,1945,80
"8577",59.22,5,1,1945,80
"8578",55.1,5,1,1945,80
"8579",30.6,5,1,1949,138
"8580",30.64,5,1,1949,138
"8581",30.38,5,1,1949,138
"8582",58.56,5,1,1959,240
"8583",65.58,5,1,1959,240
"8584",73.24,5,1,1959,240
"8585",87.04,5,1,1961,80
"8586",79.4,5,1,1961,80
"8587",79.5,5,1,1961,80
"8588",76.76,5,1,1966,138
"8589",68.9,5,1,1966,138
"8590",76.68,5,1,1966,138
"8591",79.5,5,1,1970,240
"8592",76.98,5,1,1970,240
"8593",81.98,5,1,1970,240
"8594",44.92,5,1,1989,80
"8595",68.32,5,1,1989,80
"8596",59.22,5,1,1989,80
"8597",73.28,5,1,1994,138
"8598",64.28,5,1,1994,138
"8599",47.4,5,1,1994,138
"8600",48.54,5,1,2000,138
"8601",39.6,5,1,2000,138
"8602",38.72,5,1,2000,138
"8603",43.64,5,1,2014,240
"8604",65.6,5,1,2014,240
"8605",62.5,5,1,2014,240
"8606",83.94,5,1,2022,80
"8607",80.42,5,1,2022,80
"8608",85.76,5,1,2022,80
"8609",40.38,5,1,2036,240
"8610",41.6,5,1,2036,240
"8611",44.78,5,1,2036,240
"8612",40.84,5,1,2038,80
"8613",25.24,5,1,2038,80
"8614",51.98,5,1,2038,80
"8615",29.94,5,1,2046,138
"8616",30.36,5,1,2046,138
"8617",32.22,5,1,2046,138
"8618",63.26,5,1,2048,240
"8619",85.98,5,1,2048,240
"8620",82.12,5,1,2048,240
"8621",67.5,5,1,2052,80
"8622",75.28,5,1,2052,80
"8623",69.38,5,1,2052,80
"8624",89.52,5,1,2056,138
"8625",81.62,5,1,2056,138
"8626",79.64,5,1,2056,138
"8627",73.44,4,1,1511,201
"8628",80.7,4,1,1511,201
"8629",82.28,4,1,1511,64
"8630",86.94,4,1,1512,64
"8631",83.2,4,1,1512,201
"8632",83.02,4,1,1512,160
"8633",95.78,4,1,1514,64
"8634",89.98,4,1,1514,160
"8635",85.48,4,1,1514,201
"8636",93.04,4,1,1516,160
"8637",89.76,4,1,1516,201
"8638",91.12,4,1,1516,64
"8639",77.44,4,1,1518,201
"8640",81.1,4,1,1518,64
"8641",82.58,4,1,1518,160
"8642",70.52,4,1,1529,201
"8643",67.74,4,1,1529,160
"8644",44.98,4,1,1529,64
"8645",75.4,4,1,1532,201
"8646",83.6,4,1,1532,160
"8647",66.02,4,1,1532,64
"8648",88.1,4,1,1533,160
"8649",81.08,4,1,1533,201
"8650",66.66,4,1,1533,64
"8651",57.14,4,1,1535,64
"8652",62.96,4,1,1535,160
"8653",75.04,4,1,1535,201
"8654",89.72,4,1,1589,64
"8655",87.06,4,1,1589,160
"8656",91.7,4,1,1589,160
"8657",81.94,4,1,1590,64
"8658",76.8,4,1,1590,160
"8659",86.56,4,1,1590,160
"8660",83.54,4,1,1591,64
"8661",87.32,4,1,1591,64
"8662",71.9,4,1,1591,160
"8663",93.38,4,1,1594,64
"8664",83.32,4,1,1594,64
"8665",83.16,4,1,1594,160
"8666",73.28,4,1,1596,64
"8667",80.52,4,1,1596,160
"8668",78.64,4,1,1596,19
"8669",85.44,4,1,1607,64
"8670",90.96,4,1,1607,64
"8671",86.44,4,1,1607,160
"8672",65.26,4,1,1610,160
"8673",70.62,4,1,1610,64
"8674",65.04,4,1,1610,160
"8675",85,4,1,1670,113
"8676",82.32,4,1,1670,64
"8677",89,4,1,1670,160
"8678",67.22,4,1,1672,113
"8679",78.26,4,1,1672,64
"8680",55.26,4,1,1672,160
"8681",47.68,4,1,1674,113
"8682",52.56,4,1,1674,64
"8683",45.94,4,1,1674,160
"8684",74.68,4,1,1675,160
"8685",77.04,4,1,1675,113
"8686",67.2,4,1,1675,64
"8687",77.82,4,1,1717,160
"8688",86.62,4,1,1717,113
"8689",88.26,4,1,1717,64
"8690",86.6,4,1,1718,64
"8691",75.48,4,1,1718,160
"8692",69.06,4,1,1718,113
"8693",83.1,4,1,1732,160
"8694",57.68,4,1,1732,113
"8695",70.54,4,1,1732,113
"8696",98.52,7,1,2819,246
"8697",99.8,7,1,2819,246
"8698",98.96,7,1,2819,246
"8699",56.36,7,1,2458,140
"8700",29.08,7,1,2458,140
"8701",55.36,7,1,2458,140
"8702",58.56,7,1,2460,94
"8703",58.36,7,1,2460,94
"8704",69.92,7,1,2460,94
"8705",7.92,7,1,2462,246
"8706",13.04,7,1,2462,246
"8707",14.08,7,1,2462,246
"8708",32.12,7,1,2547,94
"8709",23.52,7,1,2547,94
"8710",31.64,7,1,2547,94
"8711",13.52,7,1,2652,140
"8712",20.04,7,1,2652,140
"8713",7.84,7,1,2652,140
"8714",84,7,1,2654,246
"8715",93,7,1,2654,246
"8716",89.88,7,1,2654,246
"8717",53.92,7,1,2656,94
"8718",73.72,7,1,2656,94
"8719",83.24,7,1,2656,94
"8720",82.08,7,1,2689,140
"8721",73.2,7,1,2689,140
"8722",84.4,7,1,2689,140
"8723",25.24,7,1,2695,94
"8724",56.84,7,1,2695,94
"8725",27.48,7,1,2695,94
"8726",76.08,7,1,2726,246
"8727",32.76,7,1,2726,246
"8728",30.8,7,1,2726,246
"8729",81.24,7,1,2728,140
"8730",68,7,1,2728,140
"8731",98.16,7,1,2728,140
"8732",57.64,7,1,2732,94
"8733",57.72,7,1,2732,94
"8734",65.68,7,1,2732,94
"8735",99.48,7,1,2734,140
"8736",100,7,1,2734,140
"8737",86.12,7,1,2734,140
"8738",60.2,7,1,2754,140
"8739",79.6,7,1,2754,140
"8740",73.52,7,1,2754,140
"8741",59.8,7,1,2816,94
"8742",49.56,7,1,2816,94
"8743",62.12,7,1,2816,94
"8744",86.76,8,1,2997,95
"8745",57.24,8,1,2997,95
"8746",81.56,8,1,2997,95
"8747",59.36,8,1,3013,95
"8748",80.96,8,1,3013,95
"8749",63.28,8,1,3013,95
"8750",91.32,8,1,3014,166
"8751",83.92,8,1,3014,166
"8752",89.56,8,1,3014,166
"8753",78.28,8,1,3015,150
"8754",81.76,8,1,3015,150
"8755",82.2,8,1,3015,150
"8756",45.84,8,1,3081,166
"8757",73.64,8,1,3081,166
"8758",38.08,8,1,3081,166
"8759",78.32,8,1,3100,150
"8760",84.08,8,1,3100,150
"8761",73.68,8,1,3100,150
"8762",73.48,8,1,3101,95
"8763",83.6,8,1,3101,95
"8764",83.16,8,1,3101,95
"8765",46.72,8,1,3145,95
"8766",32.12,8,1,3145,95
"8767",23.04,8,1,3145,95
"8768",75.68,8,1,3180,166
"8769",57.48,8,1,3180,166
"8770",55.88,8,1,3180,166
"8771",75.16,8,1,3181,150
"8772",60.32,8,1,3181,150
"8773",77.12,8,1,3181,150
"8774",78.04,8,1,3182,95
"8775",79.52,8,1,3182,95
"8776",61.08,8,1,3182,95
"8777",59.92,8,1,3192,95
"8778",69.6,8,1,3192,95
"8779",69.96,8,1,3192,95
"8780",91.04,8,1,3239,95
"8781",96.04,8,1,3239,95
"8782",88.88,8,1,3239,95
"8783",84.04,8,1,3246,150
"8784",82.28,8,1,3246,150
"8785",74.76,8,1,3246,150
"8786",53.32,8,1,3250,166
"8787",59.12,8,1,3250,166
"8788",50.68,8,1,3250,166
"8789",99.8,6,1,2111,207
"8790",68.76,6,1,2111,207
"8791",92.12,6,1,2111,207
"8792",61.32,6,1,2119,207
"8793",72.6,6,1,2119,207
"8794",83,6,1,2119,207
"8795",77.68,6,1,2126,251
"8796",58.92,6,1,2126,251
"8797",76.64,6,1,2126,251
"8798",70.4,6,1,2237,251
"8799",63.92,6,1,2237,251
"8800",71.08,6,1,2237,251
"8801",100,6,1,2265,45
"8802",100,6,1,2265,45
"8803",100,6,1,2265,45
"8804",100,6,1,2266,207
"8805",100,6,1,2266,207
"8806",100,6,1,2266,207
"8807",56.96,6,1,2292,45
"8808",55.08,6,1,2292,45
"8809",52.72,6,1,2292,45
"8810",55.48,6,1,2296,251
"8811",57.92,6,1,2296,251
"8812",64.84,6,1,2296,251
"8813",44.72,6,1,2298,45
"8814",37,6,1,2298,45
"8815",30.76,6,1,2298,45
"8816",25.6,6,1,2301,207
"8817",57.68,6,1,2301,207
"8818",53.2,6,1,2301,207
"8819",58.56,6,1,2337,251
"8820",51.6,6,1,2337,251
"8821",64.48,6,1,2337,251
"8822",75.48,6,1,2342,207
"8823",73.68,6,1,2342,207
"8824",59.76,6,1,2342,207
"8825",79.92,6,1,2378,45
"8826",76.6,6,1,2378,45
"8827",69.64,6,1,2378,45
"8828",43.88,6,1,2383,251
"8829",46.12,6,1,2383,251
"8830",43.28,6,1,2383,251
"8831",58.1,1,1,115,24
"8832",50.14,1,1,115,171
"8833",67.98,1,1,115,24
"8834",53.38,1,1,116,171
"8835",60.38,1,1,116,172
"8836",58.34,1,1,116,171
"8837",54.76,1,1,117,172
"8838",52.7,1,1,117,24
"8839",64.62,1,1,117,172
"8840",29.44,1,1,118,172
"8841",47.84,1,1,118,171
"8842",43.2,1,1,118,172
"8843",42.8,1,1,119,171
"8844",52.72,1,1,119,24
"8845",54.46,1,1,119,171
"8846",50.96,1,1,120,171
"8847",62.82,1,1,120,172
"8848",60.66,1,1,120,171
"8849",24.16,1,1,128,171
"8850",18.22,1,1,128,172
"8851",10.82,1,1,128,172
"8852",63.5,1,1,121,172
"8853",56.6,1,1,121,171
"8854",65.14,1,1,121,172
"8855",54.98,1,1,122,172
"8856",51.06,1,1,122,24
"8857",59.06,1,1,122,172
"8858",5.2,1,1,123,171
"8859",5.54,1,1,123,172
"8860",28.26,1,1,123,172
"8861",51.48,1,1,124,171
"8862",62.02,1,1,124,24
"8863",63.38,1,1,124,24
"8864",81.86,1,1,125,172
"8865",85.92,1,1,125,171
"8866",74.46,1,1,125,172
"8867",46.94,1,1,126,172
"8868",53.36,1,1,126,171
"8869",46.26,1,1,126,171
"8870",58.18,1,1,127,24
"8871",58.66,1,1,127,171
"8872",65.42,1,1,127,24
"8873",68.8,1,1,103,24
"8874",56.66,1,1,103,171
"8875",73.26,1,1,103,24
"8876",82.38,1,1,104,24
"8877",68.44,1,1,104,172
"8878",66.72,1,1,104,172
"8879",60.36,1,1,105,171
"8880",69.14,1,1,105,24
"8881",69.44,1,1,105,172
"8882",41.82,1,1,106,172
"8883",34.32,1,1,106,172
"8884",68.76,1,1,106,24
"8885",43.3,1,1,107,171
"8886",42.14,1,1,107,172
"8887",47.68,1,1,107,172
"8888",69.62,1,1,108,24
"8889",65.76,1,1,108,171
"8890",82.66,1,1,108,24
"8891",64.62,1,1,109,24
"8892",50.92,1,1,109,172
"8893",62.02,1,1,109,171
"8894",38.52,1,1,110,171
"8895",41.44,1,1,110,171
"8896",50.24,1,1,110,24
"8897",81.96,1,1,111,172
"8898",85.3,1,1,111,171
"8899",81.12,1,1,111,172
"8900",82.28,1,1,112,172
"8901",82.7,1,1,112,24
"8902",74.16,1,1,112,172
"8903",37.48,1,1,113,171
"8904",58.08,1,1,113,24
"8905",71.14,1,1,113,24
"8906",49.38,1,1,114,172
"8907",52.02,1,1,114,171
"8908",63,1,1,114,172
"8909",63.92,1,1,231,24
"8910",60.36,1,1,231,171
"8911",51.56,1,1,231,171
"8912",72.66,1,1,232,172
"8913",68.44,1,1,232,171
"8914",58.58,1,1,232,127
"8915",71.62,1,1,233,24
"8916",73.72,1,1,233,24
"8917",60.56,1,1,233,172
"8918",56.6,1,1,234,172
"8919",47.06,1,1,234,171
"8920",62.06,1,1,234,172
"8921",62.34,1,1,235,171
"8922",64.76,1,1,235,172
"8923",75.52,1,1,235,172
"8924",58.8,1,1,236,127
"8925",66,1,1,236,127
"8926",55.84,1,1,236,127
"8927",55.84,1,1,238,127
"8928",56.46,1,1,238,127
"8929",54.12,1,1,238,127
"8930",62,1,1,241,172
"8931",65.54,1,1,241,172
"8932",64.18,1,1,241,172
"8933",54.72,1,1,245,24
"8934",45.88,1,1,245,171
"8935",57.4,1,1,245,24
"8936",26.98,1,1,252,167
"8937",25.18,1,1,252,183
"8938",27.88,1,1,252,54
"8939",24.12,1,1,254,248
"8940",43.3,1,1,254,183
"8941",37.32,1,1,254,54
"8942",76.46,1,1,255,171
"8943",71.62,1,1,255,171
"8944",75.52,1,1,255,172
"8945",73.3,1,1,257,171
"8946",74.78,1,1,257,172
"8947",70.4,1,1,257,171
"8948",71.06,1,1,258,171
"8949",78.02,1,1,258,172
"8950",64,1,1,258,172
"8951",52.02,1,1,259,172
"8952",50.48,1,1,259,172
"8953",38.42,1,1,259,171
"8954",59.22,1,1,301,54
"8955",52.44,1,1,301,183
"8956",57.4,1,1,301,167
"8957",62,1,1,305,248
"8958",55.72,1,1,305,248
"8959",58.12,1,1,305,167
"8960",58.24,1,1,306,167
"8961",73.6,1,1,306,183
"8962",53.4,1,1,306,167
"8963",45.74,1,1,308,183
"8964",40.12,1,1,308,183
"8965",39.84,1,1,308,183
"8966",62.92,1,1,309,248
"8967",58.3,1,1,309,248
"8968",43.9,1,1,309,167
"8969",24.9,1,1,313,183
"8970",33.7,1,1,313,183
"8971",16,1,1,313,248
"8972",49.16,1,1,314,54
"8973",23.9,1,1,314,54
"8974",34.88,1,1,314,54
"8975",63.84,1,1,317,172
"8976",69.08,1,1,317,24
"8977",66.02,1,1,317,172
"8978",57.28,1,1,327,172
"8979",54.8,1,1,327,171
"8980",56.92,1,1,327,171
"8981",58.36,1,1,329,172
"8982",55.98,1,1,329,24
"8983",52.38,1,1,329,172
"8984",54.64,1,1,332,24
"8985",53.44,1,1,332,171
"8986",56.74,1,1,332,24
"8987",57.18,1,1,341,183
"8988",50.2,1,1,341,183
"8989",47.92,1,1,341,183
"8990",58.28,1,1,363,172
"8991",35.38,1,1,363,172
"8992",37.86,1,1,363,172
"8993",61.26,1,1,365,24
"8994",62.44,1,1,365,24
"8995",42.02,1,1,365,24
"8996",76.12,1,1,371,24
"8997",68.14,1,1,371,172
"8998",57.96,1,1,371,24
"8999",16.08,1,1,471,54
"9000",16.9,1,1,471,183
"9001",13.6,1,1,471,54
"9002",28.66,1,1,472,167
"9003",19.62,1,1,472,54
"9004",24.3,1,1,472,54
"9005",52.86,2,1,549,49
"9006",53.68,2,1,549,49
"9007",56.96,2,1,549,177
"9008",74.3,2,1,635,49
"9009",77.3,2,1,635,222
"9010",79.74,2,1,635,177
"9011",64.16,2,1,547,177
"9012",56.3,2,1,547,49
"9013",60.86,2,1,547,177
"9014",69.66,2,1,673,177
"9015",77.38,2,1,673,222
"9016",57.22,2,1,673,49
"9017",45.38,2,1,675,222
"9018",76.96,2,1,675,177
"9019",31.02,2,1,675,49
"9020",57.8,2,1,685,228
"9021",71.16,2,1,685,177
"9022",73.12,2,1,685,49
"9023",44.74,2,1,686,75
"9024",67.1,2,1,686,49
"9025",67.62,2,1,686,177
"9026",72.88,2,1,687,49
"9027",66.74,2,1,687,75
"9028",68.42,2,1,687,177
"9029",60.78,2,1,688,177
"9030",54.04,2,1,688,75
"9031",52.92,2,1,688,228
"9032",48.62,2,1,689,75
"9033",71.46,2,1,689,177
"9034",65.18,2,1,689,49
"9035",54.58,2,1,690,75
"9036",67.6,2,1,690,75
"9037",52.38,2,1,690,228
"9038",60.36,2,1,691,75
"9039",64.9,2,1,691,49
"9040",64.98,2,1,691,75
"9041",66.66,2,1,692,49
"9042",75.56,2,1,692,177
"9043",70.72,2,1,692,189
"9044",52.92,2,1,693,189
"9045",55.96,2,1,693,177
"9046",71.26,2,1,693,189
"9047",67.06,2,1,694,177
"9048",61.32,2,1,694,177
"9049",61.68,2,1,694,189
"9050",58.34,2,1,695,177
"9051",49.68,2,1,695,189
"9052",59.36,2,1,695,189
"9053",66.42,2,1,722,177
"9054",65.16,2,1,722,177
"9055",67.04,2,1,722,177
"9056",62.26,2,1,723,177
"9057",49.82,2,1,723,177
"9058",54,2,1,723,177
"9059",73.3,2,1,729,49
"9060",85.26,2,1,729,49
"9061",68.72,2,1,729,49
"9062",72.4,2,1,730,177
"9063",62.72,2,1,730,177
"9064",73.36,2,1,730,177
"9065",39.72,2,1,731,177
"9066",49.48,2,1,731,177
"9067",59.2,2,1,731,177
"9068",58.58,2,1,732,49
"9069",67.04,2,1,732,49
"9070",51.64,2,1,732,49
"9071",83.2,2,1,734,189
"9072",71.68,2,1,734,49
"9073",60.18,2,1,734,49
"9074",72.18,2,1,736,49
"9075",53.8,2,1,736,49
"9076",50.68,2,1,736,177
"9077",54.26,2,1,737,177
"9078",49.5,2,1,737,49
"9079",53.22,2,1,737,189
"9080",69,2,1,742,49
"9081",68.82,2,1,742,189
"9082",63.94,2,1,742,177
"9083",68.38,2,1,743,49
"9084",73.42,2,1,743,177
"9085",79.06,2,1,743,189
"9086",57.54,2,1,745,49
"9087",52.98,2,1,745,189
"9088",48.58,2,1,745,177
"9089",64.16,2,1,747,49
"9090",59.94,2,1,747,177
"9091",51.5,2,1,747,189
"9092",58.1,2,1,748,177
"9093",51.98,2,1,748,189
"9094",62.08,2,1,748,49
"9095",53.98,2,1,749,189
"9096",59.96,2,1,749,49
"9097",62.22,2,1,749,177
"9098",58.9,2,1,751,49
"9099",66.16,2,1,751,189
"9100",60.56,2,1,751,177
"9101",67.24,2,1,822,189
"9102",64.76,2,1,822,49
"9103",66.46,2,1,822,177
"9104",68.18,2,1,835,49
"9105",55.88,2,1,835,189
"9106",59.9,2,1,835,177
"9107",55.46,2,1,836,177
"9108",53.72,2,1,836,184
"9109",72.6,2,1,836,49
"9110",65.8,2,1,837,177
"9111",64.78,2,1,837,189
"9112",66.56,2,1,837,49
"9113",73.18,2,1,838,49
"9114",65.06,2,1,838,189
"9115",70.46,2,1,838,177
"9116",66.06,2,1,846,49
"9117",63.26,2,1,846,177
"9118",75.48,2,1,846,189
"9119",77.04,2,1,848,49
"9120",76.68,2,1,848,177
"9121",76.64,2,1,848,189
"9122",54.28,2,1,850,189
"9123",37.84,2,1,850,49
"9124",28.18,2,1,850,177
"9125",61.32,2,1,853,49
"9126",51.68,2,1,853,189
"9127",53.38,2,1,853,177
"9128",76.42,2,1,854,49
"9129",62.58,2,1,854,177
"9130",61.86,2,1,854,189
"9131",73.26,2,1,855,189
"9132",65.14,2,1,855,49
"9133",75.46,2,1,855,177
"9134",55.22,2,1,856,49
"9135",76.42,2,1,856,177
"9136",65.34,2,1,856,189
"9137",58.86,3,1,944,174
"9138",49.84,3,1,944,144
"9139",64.74,3,1,944,174
"9140",57.14,3,1,1038,174
"9141",23.52,3,1,1038,21
"9142",71.14,3,1,1038,144
"9143",63.3,3,1,1046,21
"9144",60.62,3,1,1046,174
"9145",82.04,3,1,1046,174
"9146",75.88,3,1,1052,21
"9147",80.12,3,1,1052,144
"9148",54.84,3,1,1052,21
"9149",57.78,3,1,1056,144
"9150",76.02,3,1,1056,144
"9151",57.06,3,1,1056,174
"9152",60.3,3,1,1058,21
"9153",79.94,3,1,1058,144
"9154",74.1,3,1,1058,174
"9155",97.52,3,1,1060,144
"9156",93.46,3,1,1060,174
"9157",97.24,3,1,1060,21
"9158",95.18,3,1,1061,144
"9159",93.52,3,1,1061,174
"9160",92.22,3,1,1061,21
"9161",73.56,3,1,1063,21
"9162",79.62,3,1,1063,174
"9163",92.06,3,1,1063,174
"9164",86.48,3,1,1064,174
"9165",84.92,3,1,1064,21
"9166",89.62,3,1,1064,144
"9167",70.24,3,1,1104,174
"9168",68.74,3,1,1104,21
"9169",72.84,3,1,1104,144
"9170",71.68,3,1,1110,144
"9171",70.88,3,1,1110,174
"9172",44.64,3,1,1110,21
"9173",63.52,3,1,1113,21
"9174",56.6,3,1,1113,21
"9175",69.7,3,1,1113,144
"9176",70.18,3,1,1118,144
"9177",62.54,3,1,1118,21
"9178",58.94,3,1,1118,21
"9179",72.54,3,1,1123,144
"9180",67.68,3,1,1123,174
"9181",69.04,3,1,1123,21
"9182",80.44,3,1,1126,174
"9183",67.7,3,1,1126,174
"9184",57.4,3,1,1126,144
"9185",58.82,3,1,1130,144
"9186",37.02,3,1,1130,21
"9187",41,3,1,1130,21
"9188",66.6,3,1,1132,144
"9189",68,3,1,1132,174
"9190",68.64,3,1,1132,21
"9191",61.92,3,1,1138,144
"9192",68.5,3,1,1138,144
"9193",46.68,3,1,1138,21
"9194",29.9,3,1,1139,174
"9195",26.82,3,1,1139,174
"9196",52.64,3,1,1139,144
"9197",64.5,3,1,1143,144
"9198",72.74,3,1,1143,144
"9199",57.9,3,1,1143,21
"9200",94.8,3,1,1177,144
"9201",72.34,3,1,1177,21
"9202",65.36,3,1,1177,174
"9203",51.62,3,1,1180,174
"9204",43,3,1,1180,21
"9205",44.16,3,1,1180,21
"9206",59.74,3,1,1201,144
"9207",32.14,3,1,1201,174
"9208",32.84,3,1,1201,20
"9209",78.74,3,1,1401,159
"9210",69.36,3,1,1401,174
"9211",63,3,1,1401,21
"9212",69.44,3,1,1402,21
"9213",72.84,3,1,1402,174
"9214",76.56,3,1,1402,159
"9215",68.84,3,1,1403,159
"9216",64.62,3,1,1403,21
"9217",47.36,3,1,1403,174
"9218",53.14,3,1,1404,174
"9219",63.76,3,1,1404,159
"9220",52.68,3,1,1404,21
"9221",74.08,3,1,1203,249
"9222",73.38,3,1,1203,21
"9223",78.78,3,1,1203,136
"9224",79.94,3,1,1207,136
"9225",56.4,3,1,1207,21
"9226",70.14,3,1,1207,249
"9227",94.7,3,1,1209,144
"9228",73.5,3,1,1209,144
"9229",95.04,3,1,1209,144
"9230",79.04,3,1,1214,144
"9231",65.2,3,1,1214,20
"9232",69.5,3,1,1214,174
"9233",67.62,3,1,1222,174
"9234",86,3,1,1222,144
"9235",64.26,3,1,1226,21
"9236",74.7,3,1,1226,21
"9237",67.3,3,1,1226,174
"9238",68.44,3,1,1230,21
"9239",69.76,3,1,1230,144
"9240",68.02,3,1,1230,174
"9241",66.88,3,1,1234,144
"9242",66.36,3,1,1234,144
"9243",68.84,3,1,1234,21
"9244",74.06,3,1,1235,174
"9245",77.02,3,1,1235,144
"9246",70.98,3,1,1235,21
"9247",82.84,3,1,1248,144
"9248",75.94,3,1,1248,174
"9249",79.18,3,1,1248,21
"9250",86.44,3,1,1250,144
"9251",91.42,3,1,1250,144
"9252",79,3,1,1250,21
"9253",63.9,3,1,1252,21
"9254",66.08,3,1,1252,144
"9255",79.7,3,1,1252,174
"9256",76.66,3,1,1253,144
"9257",67.62,3,1,1253,21
"9258",83.46,3,1,1253,174
"9259",78.12,3,1,1255,144
"9260",57.12,3,1,1255,174
"9261",65.54,3,1,1255,21
"9262",63.36,3,1,1257,174
"9263",70.78,3,1,1257,144
"9264",47.98,3,1,1257,21
"9265",59.64,3,1,1258,174
"9266",66.76,3,1,1258,144
"9267",52.44,3,1,1258,21
"9268",74.76,3,1,1287,249
"9269",76.6,3,1,1287,249
"9270",61.06,3,1,1287,249
"9271",76.14,3,1,1290,20
"9272",91.18,3,1,1290,20
"9273",74.94,3,1,1290,20
"9274",77.78,3,1,1293,159
"9275",50.26,3,1,1293,21
"9276",73.68,3,1,1293,159
"9277",61.4,3,1,1300,21
"9278",53.66,3,1,1300,159
"9279",61.04,3,1,1300,20
"9280",88.18,3,1,1319,159
"9281",77.64,3,1,1319,174
"9282",90.6,3,1,1319,159
"9283",94.9,3,1,1331,174
"9284",96.14,3,1,1331,159
"9285",97.74,3,1,1331,174
"9286",75.86,3,1,1335,159
"9287",74.72,3,1,1335,174
"9288",66.98,3,1,1335,21
"9289",51.66,3,1,1339,21
"9290",62.3,3,1,1339,174
"9291",58.3,3,1,1339,159
"9292",78.08,3,1,1341,174
"9293",83.72,3,1,1341,174
"9294",83.04,3,1,1341,21
"9295",72.62,3,1,1343,174
"9296",65.54,3,1,1343,159
"9297",70.12,3,1,1343,21
"9298",85.92,3,1,1348,159
"9299",68.66,3,1,1348,21
"9300",76.82,3,1,1348,174
"9301",64.28,3,1,1356,159
"9302",58.1,3,1,1356,21
"9303",60.64,3,1,1356,174
"9304",71.92,3,1,1359,21
"9305",62.54,3,1,1359,174
"9306",68.42,3,1,1359,159
"9307",53.54,3,1,1362,21
"9308",61.2,3,1,1362,159
"9309",55.28,3,1,1362,174
"9310",56,3,1,1365,21
"9311",55.06,3,1,1365,174
"9312",59.52,3,1,1365,21
"9313",66.86,3,1,1368,174
"9314",66.86,3,1,1368,21
"9315",64.38,3,1,1368,159
"9316",60.26,3,1,1369,159
"9317",64.48,3,1,1369,21
"9318",65.88,3,1,1369,174
"9319",53.34,3,1,1374,174
"9320",69.4,3,1,1374,159
"9321",66.88,3,1,1374,21
"9322",62.06,3,1,1377,174
"9323",56.06,3,1,1377,159
"9324",62.54,3,1,1377,21
"9325",70.52,3,1,1379,174
"9326",71.78,3,1,1379,21
"9327",82.46,3,1,1379,159
"9328",49.8,3,1,1381,174
"9329",58.62,3,1,1381,159
"9330",52.92,3,1,1381,21
"9331",69.06,3,1,1382,159
"9332",68.62,3,1,1382,21
"9333",71.44,3,1,1382,174
"9334",68.78,3,1,1384,174
"9335",71,3,1,1384,159
"9336",66.44,3,1,1384,21
"9337",78.5,3,1,1392,159
"9338",71.12,3,1,1392,21
"9339",86.66,3,1,1392,174
"9340",55.7,3,1,1394,159
"9341",66.08,3,1,1394,174
"9342",67.02,3,1,1394,21
"9343",68.2,3,1,1397,159
"9344",69.32,3,1,1397,174
"9345",72.96,3,1,1397,21
"9346",78.58,3,1,1399,174
"9347",77.72,3,1,1399,159
"9348",79.3,3,1,1399,21
"9349",69.88,3,1,1405,21
"9350",77.74,3,1,1405,159
"9351",73.96,3,1,1405,174
"9352",46.82,3,1,1406,21
"9353",54.82,3,1,1406,174
"9354",51.14,3,1,1406,159
"9355",69.02,3,1,1407,21
"9356",68.28,3,1,1407,159
"9357",76.64,3,1,1407,174
"9358",75.14,3,1,1416,159
"9359",76.2,3,1,1416,174
"9360",74.26,3,1,1416,21
"9361",45.04,3,1,1418,174
"9362",54.08,3,1,1418,21
"9363",67.6,3,1,1418,159
"9364",82.02,3,1,1420,21
"9365",86.8,3,1,1420,159
"9366",62.72,3,1,1420,174
"9367",76.84,3,1,1421,159
